feature,coef,odds_ratio,abs_coef
Cheddar Sauce,-2.206586053837598,0.11007580063372377,2.206586053837598
Garlic Sauce,-1.6967377556219787,0.18328045549075622,1.6967377556219787
Blueberry Sauce,-1.5163004250356267,0.21952252656000107,1.5163004250356267
Baked potatoes,1.3300659369455001,3.781292706240126,1.3300659369455001
Mac & cheease,1.129868738601176,3.0952501865894515,1.129868738601176
Pepsi Cola 0.25L Doze,1.1235524420181997,3.0757612820564164,1.1235524420181997
Mountain Dew 0.25L Doze,0.8451250432028664,2.3282689305730297,0.8451250432028664
Aqua Carpatica Plata 0.5L,0.8062514837736121,2.239497440495712,0.8062514837736121
Crazy Fries with Parmesan,-0.7977584066338059,0.4503373066671894,0.7977584066338059
Tomato Sauce,-0.7410205303754337,0.47662725464604316,0.7410205303754337
Pink Sauce,-0.7081348516708937,0.49256204250686947,0.7081348516708937
Aqua Carpatica Minerala 0.5L,0.685875525249968,1.9855094384159497,0.685875525249968
French fries,0.674714410160475,1.9634721481945872,0.674714410160475
Crazy Fries with Cheddar Sauce,-0.5952146111370717,0.5514442070994119,0.5952146111370717
Mac & Cheese with Crispy Bacon,-0.5903004492370332,0.5541607625417274,0.5903004492370332
Spicy Sauce,-0.5525448345110872,0.5754834352242931,0.5525448345110872
total_value,0.49247539566147897,1.6363618536506372,0.49247539566147897
avg_price,0.3525636645035967,1.4227102290059392,0.3525636645035967
Packaging,0.335844713622686,1.399121743393992,0.335844713622686
cart_size,-0.2930719222048368,0.7459684870694722,0.2930719222048368
Crazy Fries with Cheddar Sauce and bacon,-0.27831348874969375,0.7570594546884707,0.27831348874969375
Breaded Chicken Schnitzel,-0.261680823641386,0.7697566726346157,0.261680823641386
Extra bacon,0.2570839984087434,1.293153745054253,0.2570839984087434
Red Fit Schnitzel,-0.25486805356766473,0.7750187521742355,0.25486805356766473
Pepsi Cola Can 0.33L,-0.2055923274953184,0.8141649212889681,0.2055923274953184
distinct_products,-0.18993401426222573,0.8270137032523031,0.18993401426222573
Mac & Cheese with Jalapeno and Tomato Sauce,-0.11614380069251246,0.8903471815501639,0.11614380069251246
Breaded Pork Schnitzel,-0.10501234402459267,0.9003134090268106,0.10501234402459267
Arugula Salad with Cherry Tomatoes and Parmesan,-0.10378295888664335,0.9014209215916182,0.10378295888664335
Extra jalapeno,0.09625200055162901,1.101036490839707,0.09625200055162901
Healthy Red Fit Schnitzel,-0.09378176018115014,0.9104814438652328,0.09378176018115014
Extra parmezan,0.09040175225316442,1.0946139590034005,0.09040175225316442
Viennese Schnitzel,0.09037853060790334,1.0945885405614768,0.09037853060790334
Prigat Still Orange 0.25L,-0.09008596009990893,0.9138526270317178,0.09008596009990893
7Up Lemon Lime 0.33L,-0.08570208967143166,0.9178676327416126,0.08570208967143166
Extra Cheddar Sauce,0.08065410530218971,1.08399588328447,0.08065410530218971
Potatoes with Cheddar and Bacon Sauce,-0.07747614728070717,0.9254490986109397,0.07747614728070717
Pepsi Twist Zero Can 0.33L,-0.0754188367790547,0.9273549945979419,0.0754188367790547
Pepsi Twist Can 0.33L,-0.06862427601785212,0.9336774191815059,0.06862427601785212
Crazy Pepperoni Schnitzel,0.06514052314962039,1.0673089954684027,0.06514052314962039
Green Fit Schnitzel,-0.05974599293429352,0.9420037788137139,0.05974599293429352
Snails with walnuts and meringue,-0.04934865115486749,0.9518492085137069,0.04934865115486749
Crazy peaches,-0.04647423891910806,0.9545891515015749,0.04647423891910806
French Fries with Parmesan,-0.04524684499528799,0.9557615277624403,0.04524684499528799
Potatoes with Feta,-0.04524684499528799,0.9557615277624403,0.04524684499528799
Pepsi Zero Can 0.33L,0.040060129947904186,1.0408733599716395,0.040060129947904186
Healthy Green Fit Schnitzel,0.03741329069203597,1.038121978340826,0.03741329069203597
Tagliata Schnitzel,-0.03459683355763303,0.9659947944448043,0.03459683355763303
day_of_week,-0.03277322110135111,0.9677580017994669,0.03277322110135111
is_weekend,-0.03247496547856421,0.9680466841134222,0.03247496547856421
Extra Lamaie,0.028395145004511603,1.0288021301359938,0.028395145004511603
Chicken Schnitzel with Feta and Tomato Sauce,-0.02707022950292494,0.9732928852485199,0.02707022950292494
Potatoes with Cheddar Sauce,-0.02707022950292494,0.9732928852485199,0.02707022950292494
Jalapeno Pizza Schnitzel,-0.02280303220987398,0.977454991963413,0.02280303220987398
Margherita Pizza Schnitzel,-0.021143798276347384,0.9790781646938201,0.021143798276347384
Mirinda Orange Can 0.33L,-0.019130027724905272,0.9810517900167525,0.019130027724905272
Healthy Salad with Chicken and Seeds,-0.01826412989050421,0.9819016485293856,0.01826412989050421
Lipton Lemon Tea 0.33L,-0.016561740799958605,0.9835746508302154,0.016561740799958605
Chicken Bao Buns,-0.015409275261605116,0.984708840151215,0.015409275261605116
hour,0.009090603191267907,1.0091320482160206,0.009090603191267907
Prigat Still Peach Apricot 0.25L,0.00880878425875367,1.00884769576926,0.00880878425875367
Crispy Chicken Schnitzel,0.0019332155858421654,1.00193508545185,0.0019332155858421654
Fit Schnitzel with seeds,0.0012501961282838216,1.0012509779492393,0.0012501961282838216
